"Date","StateAbbr","State","City","CityID","CountyFips","AllBeds","OneBed","TwoBeds","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2011-05-01,"NJ","New Jersey","Jersey City",5240,"34017",1954,1202,2061,1361.219971,3.286,140.685,249467,1886,16,3390,5674,3907008913.33333
2011-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2140,1452,2164,1314.550049,2.966,141.936,249728,1881,15,3377,5739,3914234718
2011-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2006,1640,1943,1339.670044,3.197,142.332,249988,1876,14,3365,5731,3943893211.66667
2011-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2072,1818,2147,1286.939941,2.74,141.775,250249,1872,14,3353,5723,3973551705.33333
2011-09-01,"NJ","New Jersey","Jersey City",5240,"34017",2451,2199,2678,1204.420044,2.146,140.159,250510,1867,13,3340,5715,4003210199
2011-10-01,"NJ","New Jersey","Jersey City",5240,"34017",2639,2276,2935,1099.22998,1.785,138.402,250771,1862,13,3328,5969.25,4165351623.75
2011-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2747,2297,3228,1218.280029,2.001,136.659,251032,1857,12,3316,6223.5,4327493048.5
2011-12-01,"NJ","New Jersey","Jersey City",5240,"34017",2766,2266,3191,1244.579956,2.117,135.162,251293,1852,12,3303,6477.75,4489634473.25
2012-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2712,2254,3105,1277.060059,1.96,134.166,251554,1847,11,3291,6732,4651775898
2012-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2813,2370,3178,1324.089966,1.846,133.999,251998,1831,12,3271,6154.5,4262029150
2012-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2497,2171,2804,1374.089966,2.037,135.872,252443,1815,12,3250,5577,3872282402
2012-04-01,"NJ","New Jersey","Jersey City",5240,"34017",2679,2370,2957,1419.040039,2.193,138.483,252887,1799,13,3230,5580.66666666667,3868315847.66667
2012-05-01,"NJ","New Jersey","Jersey City",5240,"34017",2887,2502,3284,1405.819946,1.956,141.06,253331,1783,14,3209,5584.33333333333,3864349293.33333
2012-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2910,2497,3284,1278.040039,1.467,143.177,253776,1767,15,3189,5588,3860382739
2012-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2942,2545,3390,1365.51001,1.58,144.286,254220,1751,16,3168,5668,3947852384
2012-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2766,2401,3030,1375.319946,1.539,144.708,254664,1735,16,3148,5748,4035322029
2012-09-01,"NJ","New Jersey","Jersey City",5240,"34017",2909,2496,3196,1404.939941,1.581,144.364,255109,1719,17,3128,5828,4122791674
2012-10-01,"NJ","New Jersey","Jersey City",5240,"34017",3099,2575,3548,1444.48999,1.625,143.976,255553,1703,18,3107,6086.25,4296219325.75
2012-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2984,2520,3493,1427.589966,1.715,143.972,255997,1687,18,3087,6344.5,4469646977.5
2012-12-01,"NJ","New Jersey","Jersey City",5240,"34017",3022,2434,3513,1409.459961,1.628,143.878,256442,1671,19,3066,6602.75,4643074629.25
2013-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2938,2482,3366,1462.420044,1.839,144.316,256886,1655,20,3046,6861,4816502281
2013-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2853,2483,3224,1513.170044,2.01,145.161,257146,1632,20,3026,6274.5,4419109477.5
2013-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2975,2472,3352,1518.199951,1.853,147.961,257406,1609,21,3006,5688,4021716674
2013-04-01,"NJ","New Jersey","Jersey City",5240,"34017",3064,2451,3386,1562.170044,1.84,150.977,257666,1586,21,2986,5670,4004439848.66667
2013-05-01,"NJ","New Jersey","Jersey City",5240,"34017",3017,2482,3391,1582.699951,1.639,153.874,257926,1564,21,2965,5652,3987163023.33333
2013-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2915,2455,3283,1640.420044,2.134,156.446,258186,1541,22,2945,5634,3969886198
2013-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2889,2492,3257,1614.959961,2.49,158.309,258446,1518,22,2925,5708.33333333333,4064679509.66667
2013-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2868,2495,3232,1706.869995,2.723,159.418,258705,1495,22,2905,5782.66666666667,4159472821.33333
2013-09-01,"NJ","New Jersey","Jersey City",5240,"34017",2839,2444,3198,1639.77002,2.848,159.693,258965,1472,23,2885,5857,4254266133
2013-10-01,"NJ","New Jersey","Jersey City",5240,"34017",2814,2421,3169,1695,2.646,159.569,259225,1450,23,2864,6125,4427153631
2013-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2875,2439,3234,1761.640015,2.62,159.37,259485,1427,23,2844,6393,4600041129
2013-12-01,"NJ","New Jersey","Jersey City",5240,"34017",2993,2441,3231,1800.900024,2.801,159.291,259745,1404,24,2824,6661,4772928627
2014-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2983,2459,3258,1831.97998,2.985,159.391,260005,1381,24,2804,6929,4945816125
2014-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2883,2485,3145,1741.890015,2.581,159.904,260434,1381,24,2791,6342.5,4567164548
2014-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2804,2390,3075,1845.72998,2.607,161.222,260864,1381,24,2778,5756,4188512971
2014-04-01,"NJ","New Jersey","Jersey City",5240,"34017",2804,2441,3191,1885.52002,2.759,162.999,261294,1382,25,2765,5733.33333333333,4156028512
2014-05-01,"NJ","New Jersey","Jersey City",5240,"34017",2655,2272,2912,1883.680054,2.606,164.71,261723,1382,25,2752,5710.66666666667,4123544053
2014-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2711,2308,3016,1924.969971,2.534,166.236,262152,1382,25,2739,5688,4091059594
2014-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2706,2302,3009,1973.319946,2.563,167.156,262582,1382,26,2726,5796,4206080811.33333
2014-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2645,2244,2906,1925.150024,2.505,167.47,263012,1382,26,2713,5904,4321102028.66667
2014-09-01,"NJ","New Jersey","Jersey City",5240,"34017",2630,2237,2910,2002.280029,2.419,167.264,263441,1382,26,2700,6012,4436123246
2014-10-01,"NJ","New Jersey","Jersey City",5240,"34017",2637,2237,2907,1946.160034,2.403,166.934,263870,1382,26,2687,6233,4592744925
2014-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2574,2212,2832,2017.810059,2.348,166.685,264300,1383,26,2674,6454,4749366604
2014-12-01,"NJ","New Jersey","Jersey City",5240,"34017",2516,2204,2821,2053.439941,2.218,166.495,264730,1383,27,2661,6675,4905988283
2015-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2451,2216,2803,2058.199951,2.123,166.297,265159,1383,27,2648,6896,5062609962
2015-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2463,2247,2794,2020.849976,1.673,166.688,265244,1374,27,2676,6355.5,4672366147
2015-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2695,2358,3029,2117.389893,2.084,168.142,265329,1365,26,2703,5815,4282122332
2015-04-01,"NJ","New Jersey","Jersey City",5240,"34017",2726,2430,3005,2059.689941,1.868,170.012,265414,1356,26,2731,5800,4272185582
2015-05-01,"NJ","New Jersey","Jersey City",5240,"34017",2727,2369,2901,2108.290039,2.117,171.887,265499,1347,26,2758,5785,4262248832
2015-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2714,2314,2886,2111.72998,2.192,173.488,265584,1338,26,2786,5770,4252312082
2015-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2758,2404,3029,2077.419922,2.418,174.535,265669,1330,26,2814,5933,4401518474
2015-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2793,2405,3077,2098.040039,2.15,174.983,265754,1321,25,2841,6096,4550724866
2015-09-01,"NJ","New Jersey","Jersey City",5240,"34017",2831,2419,3209,1913.849976,2.172,175.099,265839,1312,25,2869,6259,4699931258
2015-10-01,"NJ","New Jersey","Jersey City",5240,"34017",2847,2453,3275,1923.819946,2.042,175.112,265924,1303,25,2896,6410,4806741623.5
2015-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2743,2382,3230,2104.050049,2.187,175.214,266009,1294,24,2924,6561,4913551989
2015-12-01,"NJ","New Jersey","Jersey City",5240,"34017",2680,2348,3197,2102.629883,2.155,175.191,266094,1285,24,2951,6712,5020362354.5
2016-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2695,2398,3172,2012.660034,2.245,175.105,266179,1276,24,2979,6863,5127172720
2016-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2683,2365,3156,1939.380005,1.966,175.343,266323,1283,24,3000,6397.5,4841076037.5
2016-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2743,2380,3292,1978.349976,1.834,176.659,266467,1291,24,3021,5932,4554979355
2016-04-01,"NJ","New Jersey","Jersey City",5240,"34017",2839,2411,3415,2072.780029,1.792,178.55,266611,1298,23,3042,6003.33333333333,4584316610.66667
2016-05-01,"NJ","New Jersey","Jersey City",5240,"34017",2855,2430,3433,2081.429932,1.865,180.404,266755,1306,23,3063,6074.66666666667,4613653866.33333
2016-06-01,"NJ","New Jersey","Jersey City",5240,"34017",2890,2465,3400,2099.330078,1.846,181.991,266899,1313,23,3084,6146,4642991122
2016-07-01,"NJ","New Jersey","Jersey City",5240,"34017",2929,2476,3397,2102.949951,1.456,183.11,267042,1320,22,3105,6158,4709768346.66667
2016-08-01,"NJ","New Jersey","Jersey City",5240,"34017",2954,2522,3396,2170.840088,1.496,183.761,267186,1328,22,3126,6170,4776545571.33333
2016-09-01,"NJ","New Jersey","Jersey City",5240,"34017",3057,2678,3506,2170.860107,1.57,184.059,267330,1335,22,3147,6182,4843322796
2016-10-01,"NJ","New Jersey","Jersey City",5240,"34017",3067,2679,3508,2161.199951,1.622,184.141,267474,1343,22,3168,6505.5,5082210471.25
2016-11-01,"NJ","New Jersey","Jersey City",5240,"34017",2971,2551,3375,2111.719971,1.82,184.363,267618,1350,22,3189,6829,5321098146.5
2016-12-01,"NJ","New Jersey","Jersey City",5240,"34017",2940,2527,3314,2191.080078,2.441,184.541,267762,1358,21,3210,7152.5,5559985821.75
2017-01-01,"NJ","New Jersey","Jersey City",5240,"34017",2934,2532,3273,2257.830078,2.45,184.795,267906,1365,21,3231,7476,5798873497
2011-01-01,"FL","Florida","Jacksonville",4474,"12031",761,598,780,1271.869995,3.342,139.049,834429,5182,71,25733,3946,5077096525
2011-02-01,"FL","Florida","Jacksonville",4474,"12031",784,603,784,1307.589966,3.443,137.746,834948,5183,73,25706,3904,5037414769.5
2011-03-01,"FL","Florida","Jacksonville",4474,"12031",805,615,789,1306.329956,3.414,137.794,835468,5183,75,25678,3862,4997733014
2011-04-01,"FL","Florida","Jacksonville",4474,"12031",788,601,760,1332.410034,3.451,139.156,835987,5184,76,25650,3845.33333333333,4964982055
2011-05-01,"FL","Florida","Jacksonville",4474,"12031",800,610,749,1361.219971,3.286,140.685,836506,5184,78,25623,3828.66666666667,4932231096
2011-06-01,"FL","Florida","Jacksonville",4474,"12031",795,608,740,1314.550049,2.966,141.936,837025,5185,80,25596,3812,4899480137
2011-07-01,"FL","Florida","Jacksonville",4474,"12031",797,613,732,1339.670044,3.197,142.332,837544,5186,82,25568,3871.66666666667,5013667123
2011-08-01,"FL","Florida","Jacksonville",4474,"12031",856,676,832,1286.939941,2.74,141.775,838064,5186,84,25540,3931.33333333333,5127854109
2011-09-01,"FL","Florida","Jacksonville",4474,"12031",855,710,856,1204.420044,2.146,140.159,838583,5187,86,25513,3991,5242041095
2011-10-01,"FL","Florida","Jacksonville",4474,"12031",846,711,856,1099.22998,1.785,138.402,839102,5187,88,25486,4035,5305601742.5
2011-11-01,"FL","Florida","Jacksonville",4474,"12031",825,696,833,1218.280029,2.001,136.659,839622,5188,89,25458,4079,5369162390
2011-12-01,"FL","Florida","Jacksonville",4474,"12031",832,695,840,1244.579956,2.117,135.162,840141,5188,91,25430,4123,5432723037.5
2012-01-01,"FL","Florida","Jacksonville",4474,"12031",833,697,852,1277.060059,1.96,134.166,840660,5189,93,25403,4167,5496283685
2012-02-01,"FL","Florida","Jacksonville",4474,"12031",835,693,850,1324.089966,1.846,133.999,841084,5194,93,25316,3992,5279427063.5
2012-03-01,"FL","Florida","Jacksonville",4474,"12031",857,710,861,1374.089966,2.037,135.872,841508,5198,93,25229,3817,5062570442
2012-04-01,"FL","Florida","Jacksonville",4474,"12031",876,730,875,1419.040039,2.193,138.483,841931,5203,93,25142,3805,5027588241.66667
2012-05-01,"FL","Florida","Jacksonville",4474,"12031",885,731,893,1405.819946,1.956,141.06,842355,5208,93,25056,3793,4992606041.33333
2012-06-01,"FL","Florida","Jacksonville",4474,"12031",880,731,879,1278.040039,1.467,143.177,842779,5213,93,24969,3781,4957623841
2012-07-01,"FL","Florida","Jacksonville",4474,"12031",875,750,876,1365.51001,1.58,144.286,843202,5218,93,24882,3916.66666666667,5239232904
2012-08-01,"FL","Florida","Jacksonville",4474,"12031",853,712,856,1375.319946,1.539,144.708,843626,5222,93,24795,4052.33333333333,5520841967
2012-09-01,"FL","Florida","Jacksonville",4474,"12031",861,715,864,1404.939941,1.581,144.364,844050,5227,93,24708,4188,5802451030
2012-10-01,"FL","Florida","Jacksonville",4474,"12031",855,707,862,1444.48999,1.625,143.976,844474,5232,93,24622,4212,5793040791.75
2012-11-01,"FL","Florida","Jacksonville",4474,"12031",864,714,865,1427.589966,1.715,143.972,844898,5236,93,24535,4236,5783630553.5
2012-12-01,"FL","Florida","Jacksonville",4474,"12031",866,713,860,1409.459961,1.628,143.878,845321,5241,93,24448,4260,5774220315.25
2013-01-01,"FL","Florida","Jacksonville",4474,"12031",868,716,865,1462.420044,1.839,144.316,845745,5246,93,24361,4284,5764810077
2013-02-01,"FL","Florida","Jacksonville",4474,"12031",862,709,855,1513.170044,2.01,145.161,846601,5297,93,24410,4111.5,5549593762
2013-03-01,"FL","Florida","Jacksonville",4474,"12031",883,723,893,1518.199951,1.853,147.961,847458,5347,94,24458,3939,5334377447
2013-04-01,"FL","Florida","Jacksonville",4474,"12031",889,736,911,1562.170044,1.84,150.977,848314,5398,94,24507,3907.33333333333,5276032405
2013-05-01,"FL","Florida","Jacksonville",4474,"12031",904,739,909,1582.699951,1.639,153.874,849170,5448,94,24556,3875.66666666667,5217687363
2013-06-01,"FL","Florida","Jacksonville",4474,"12031",905,751,907,1640.420044,2.134,156.446,850027,5499,94,24604,3844,5159342321
2013-07-01,"FL","Florida","Jacksonville",4474,"12031",903,741,910,1614.959961,2.49,158.309,850883,5550,94,24653,3982.66666666667,5410265030.66667
2013-08-01,"FL","Florida","Jacksonville",4474,"12031",889,727,905,1706.869995,2.723,159.418,851739,5600,95,24702,4121.33333333333,5661187740.33333
2013-09-01,"FL","Florida","Jacksonville",4474,"12031",899,735,899,1639.77002,2.848,159.693,852596,5651,95,24750,4260,5912110450
2013-10-01,"FL","Florida","Jacksonville",4474,"12031",871,698,871,1695,2.646,159.569,853452,5701,95,24799,4274.5,5942351955
2013-11-01,"FL","Florida","Jacksonville",4474,"12031",875,710,880,1761.640015,2.62,159.37,854308,5752,96,24848,4289,5972593460
2013-12-01,"FL","Florida","Jacksonville",4474,"12031",878,715,887,1800.900024,2.801,159.291,855165,5802,96,24896,4303.5,6002834965
2014-01-01,"FL","Florida","Jacksonville",4474,"12031",876,725,885,1831.97998,2.985,159.391,856021,5853,96,24945,4318,6033076470
2014-02-01,"FL","Florida","Jacksonville",4474,"12031",882,710,909,1741.890015,2.581,159.904,856957,5834,96,24821,4172.5,5791317988.5
2014-03-01,"FL","Florida","Jacksonville",4474,"12031",893,724,923,1845.72998,2.607,161.222,857894,5814,96,24697,4027,5549559507
2014-04-01,"FL","Florida","Jacksonville",4474,"12031",875,724,884,1885.52002,2.759,162.999,858830,5795,96,24573,3994.33333333333,5479099361.33333
2014-05-01,"FL","Florida","Jacksonville",4474,"12031",913,749,920,1883.680054,2.606,164.71,859767,5776,96,24449,3961.66666666667,5408639215.66667
2014-06-01,"FL","Florida","Jacksonville",4474,"12031",922,762,931,1924.969971,2.534,166.236,860703,5757,96,24325,3929,5338179070
2014-07-01,"FL","Florida","Jacksonville",4474,"12031",935,766,928,1973.319946,2.563,167.156,861640,5738,96,24200,4091.66666666667,5645904185.66667
2014-08-01,"FL","Florida","Jacksonville",4474,"12031",930,762,925,1925.150024,2.505,167.47,862576,5718,97,24076,4254.33333333333,5953629301.33333
2014-09-01,"FL","Florida","Jacksonville",4474,"12031",931,765,934,2002.280029,2.419,167.264,863512,5699,97,23952,4417,6261354417
2014-10-01,"FL","Florida","Jacksonville",4474,"12031",938,769,952,1946.160034,2.403,166.934,864449,5680,97,23828,4409.75,6252407855.75
2014-11-01,"FL","Florida","Jacksonville",4474,"12031",939,772,960,2017.810059,2.348,166.685,865385,5660,97,23704,4402.5,6243461294.5
2014-12-01,"FL","Florida","Jacksonville",4474,"12031",942,776,954,2053.439941,2.218,166.495,866322,5641,97,23580,4395.25,6234514733.25
2015-01-01,"FL","Florida","Jacksonville",4474,"12031",956,789,979,2058.199951,2.123,166.297,867258,5622,97,23456,4388,6225568172
2015-02-01,"FL","Florida","Jacksonville",4474,"12031",975,796,1004,2020.849976,1.673,166.688,868366,5612,98,23390,4245.5,6020359828.5
2015-03-01,"FL","Florida","Jacksonville",4474,"12031",997,810,1032,2117.389893,2.084,168.142,869474,5602,98,23323,4103,5815151485
2015-04-01,"FL","Florida","Jacksonville",4474,"12031",1002,814,1030,2059.689941,1.868,170.012,870583,5592,99,23257,4081,5773507664.66667
2015-05-01,"FL","Florida","Jacksonville",4474,"12031",1029,821,1022,2108.290039,2.117,171.887,871691,5583,100,23191,4059,5731863844.33333
2015-06-01,"FL","Florida","Jacksonville",4474,"12031",1032,819,1014,2111.72998,2.192,173.488,872799,5573,101,23124,4037,5690220024
2015-07-01,"FL","Florida","Jacksonville",4474,"12031",1030,830,1031,2077.419922,2.418,174.535,873908,5563,102,23058,4207.33333333333,6022705799
2015-08-01,"FL","Florida","Jacksonville",4474,"12031",1027,844,1037,2098.040039,2.15,174.983,875016,5553,102,22992,4377.66666666667,6355191574
2015-09-01,"FL","Florida","Jacksonville",4474,"12031",1017,846,1029,1913.849976,2.172,175.099,876124,5543,103,22925,4548,6687677349
2015-10-01,"FL","Florida","Jacksonville",4474,"12031",1014,847,1025,1923.819946,2.042,175.112,877232,5534,104,22859,4519.75,6632435741
2015-11-01,"FL","Florida","Jacksonville",4474,"12031",1018,854,1043,2104.050049,2.187,175.214,878340,5524,104,22793,4491.5,6577194133
2015-12-01,"FL","Florida","Jacksonville",4474,"12031",1028,858,1066,2102.629883,2.155,175.191,879449,5514,105,22726,4463.25,6521952525
2016-01-01,"FL","Florida","Jacksonville",4474,"12031",1022,857,1054,2012.660034,2.245,175.105,880557,5504,106,22660,4435,6466710917
2016-02-01,"FL","Florida","Jacksonville",4474,"12031",1030,865,1062,1939.380005,1.966,175.343,881730,5516,106,22687,4318.5,6342852213
2016-03-01,"FL","Florida","Jacksonville",4474,"12031",1051,880,1087,1978.349976,1.834,176.659,882904,5528,106,22713,4202,6218993509
2016-04-01,"FL","Florida","Jacksonville",4474,"12031",1062,894,1100,2072.780029,1.792,178.55,884077,5540,107,22740,4259.33333333333,6279143255.66667
2016-05-01,"FL","Florida","Jacksonville",4474,"12031",1067,900,1114,2081.429932,1.865,180.404,885251,5552,107,22767,4316.66666666667,6339293002.33333
2016-06-01,"FL","Florida","Jacksonville",4474,"12031",1073,908,1122,2099.330078,1.846,181.991,886424,5564,107,22793,4374,6399442749
2016-07-01,"FL","Florida","Jacksonville",4474,"12031",1061,904,1112,2102.949951,1.456,183.11,887598,5576,108,22820,4398.66666666667,6539844665.66667
2016-08-01,"FL","Florida","Jacksonville",4474,"12031",1061,903,1108,2170.840088,1.496,183.761,888771,5588,108,22847,4423.33333333333,6680246582.33333
