"Date","StateAbbr","State","City","CityID","CountyFips","OneBed","TwoBeds","ThreeBeds","FourBeds","Studio","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2015-09-01,"CO","Colorado","Colorado Springs",18040,"08041",818,1055,1534,1858,671,1913.849976,2.172,175.099,460212,2195,24,11972,4266,3093210721
2015-10-01,"CO","Colorado","Colorado Springs",18040,"08041",824,1062,1545,1872,676,1923.819946,2.042,175.112,461187,2222,24,11923,4171,3016224555.5
2015-11-01,"CO","Colorado","Colorado Springs",18040,"08041",835,1077,1566,1898,686,2104.050049,2.187,175.214,462162,2248,24,11874,4076,2939238390
2015-12-01,"CO","Colorado","Colorado Springs",18040,"08041",842,1085,1578,1912,691,2102.629883,2.155,175.191,463138,2274,24,11825,3981,2862252224.5
2016-01-01,"CO","Colorado","Colorado Springs",18040,"08041",848,1093,1590,1926,696,2012.660034,2.245,175.105,464113,2301,24,11776,3886,2785266059
2016-02-01,"CO","Colorado","Colorado Springs",18040,"08041",855,1102,1603,1942,702,1939.380005,1.966,175.343,464850,2316,24,11676,3944,2837420487
2016-03-01,"CO","Colorado","Colorado Springs",18040,"08041",863,1113,1618,1961,708,1978.349976,1.834,176.659,465587,2331,25,11575,4002,2889574915
2016-04-01,"CO","Colorado","Colorado Springs",18040,"08041",867,1118,1626,1970,712,2072.780029,1.792,178.55,466324,2346,25,11475,4070.66666666667,2949506639
2016-05-01,"CO","Colorado","Colorado Springs",18040,"08041",869,1121,1631,1976,714,2081.429932,1.865,180.404,467061,2360,26,11374,4139.33333333333,3009438363
2016-06-01,"CO","Colorado","Colorado Springs",18040,"08041",873,1127,1638,1985,717,2099.330078,1.846,181.991,467798,2375,26,11274,4208,3069370087
2016-07-01,"CO","Colorado","Colorado Springs",18040,"08041",885,1141,1659,2010,726,2102.949951,1.456,183.11,468536,2390,26,11174,4190.33333333333,3087984830
2016-08-01,"CO","Colorado","Colorado Springs",18040,"08041",894,1153,1677,2032,734,2170.840088,1.496,183.761,469273,2405,27,11073,4172.66666666667,3106599573
2016-09-01,"CO","Colorado","Colorado Springs",18040,"08041",902,1163,1691,2049,740,2170.860107,1.57,184.059,470010,2420,27,10973,4155,3125214316
2016-10-01,"CO","Colorado","Colorado Springs",18040,"08041",902,1164,1692,2050,741,2161.199951,1.622,184.141,470747,2434,28,10872,4149.75,3104094741.25
2016-11-01,"CO","Colorado","Colorado Springs",18040,"08041",903,1165,1694,2053,742,2111.719971,1.82,184.363,471484,2449,28,10772,4144.5,3082975166.5
2016-12-01,"CO","Colorado","Colorado Springs",18040,"08041",900,1161,1688,2046,739,2191.080078,2.441,184.541,472221,2464,29,10671,4139.25,3061855591.75
2017-01-01,"CO","Colorado","Colorado Springs",18040,"08041",898,1158,1684,2041,737,2257.830078,2.45,184.795,472958,2479,29,10571,4134,3040736017
2014-01-01,"MO","Missouri","Columbia",29984,"29019",570,721,1005,1231,512,1831.97998,2.985,159.391,116847,410,5,3069,3288,821207512
2014-02-01,"MO","Missouri","Columbia",29984,"29019",574,727,1013,1240,516,1741.890015,2.581,159.904,117019,426,5,3027,3315,840760223.5
2014-03-01,"MO","Missouri","Columbia",29984,"29019",578,731,1019,1248,519,1845.72998,2.607,161.222,117191,442,4,2986,3342,860312935
2014-04-01,"MO","Missouri","Columbia",29984,"29019",582,736,1026,1257,522,1885.52002,2.759,162.999,117363,458,4,2944,3372,860682698.666667
2014-05-01,"MO","Missouri","Columbia",29984,"29019",582,736,1026,1256,522,1883.680054,2.606,164.71,117535,473,4,2903,3402,861052462.333333
2014-06-01,"MO","Missouri","Columbia",29984,"29019",580,734,1023,1252,521,1924.969971,2.534,166.236,117707,489,3,2861,3432,861422226
2014-07-01,"MO","Missouri","Columbia",29984,"29019",576,729,1016,1244,517,1973.319946,2.563,167.156,117879,505,3,2820,3477.33333333333,885691275
2014-08-01,"MO","Missouri","Columbia",29984,"29019",574,726,1012,1240,515,1925.150024,2.505,167.47,118051,521,3,2778,3522.66666666667,909960324
2014-09-01,"MO","Missouri","Columbia",29984,"29019",574,726,1012,1239,515,2002.280029,2.419,167.264,118223,537,2,2736,3568,934229373
2014-10-01,"MO","Missouri","Columbia",29984,"29019",574,726,1012,1239,515,1946.160034,2.403,166.934,118395,552,2,2695,3531.5,918331712.5
2014-11-01,"MO","Missouri","Columbia",29984,"29019",574,727,1013,1240,516,2017.810059,2.348,166.685,118567,568,2,2653,3495,902434052
2014-12-01,"MO","Missouri","Columbia",29984,"29019",575,728,1014,1242,516,2053.439941,2.218,166.495,118739,584,1,2612,3458.5,886536391.5
2015-01-01,"MO","Missouri","Columbia",29984,"29019",576,730,1017,1245,518,2058.199951,2.123,166.297,118911,600,1,2570,3422,870638731
2015-02-01,"MO","Missouri","Columbia",29984,"29019",577,731,1018,1247,518,2020.849976,1.673,166.688,119097,593,1,2562,3432.5,884458367.5
2015-03-01,"MO","Missouri","Columbia",29984,"29019",579,733,1021,1250,520,2117.389893,2.084,168.142,119283,586,2,2553,3443,898278004
2015-04-01,"MO","Missouri","Columbia",29984,"29019",582,737,1027,1257,523,2059.689941,1.868,170.012,119469,579,2,2545,3486.33333333333,902729204.333333
2015-05-01,"MO","Missouri","Columbia",29984,"29019",584,740,1031,1262,525,2108.290039,2.117,171.887,119655,572,3,2536,3529.66666666667,907180404.666667
2015-06-01,"MO","Missouri","Columbia",29984,"29019",586,741,1033,1265,526,2111.72998,2.192,173.488,119841,565,3,2528,3573,911631605
2015-07-01,"MO","Missouri","Columbia",29984,"29019",585,740,1031,1263,525,2077.419922,2.418,174.535,120027,558,4,2520,3621.66666666667,941006653
2015-08-01,"MO","Missouri","Columbia",29984,"29019",583,737,1027,1258,523,2098.040039,2.15,174.983,120213,552,4,2511,3670.33333333333,970381701
2015-09-01,"MO","Missouri","Columbia",29984,"29019",579,733,1021,1250,520,1913.849976,2.172,175.099,120399,545,4,2503,3719,999756749
2015-10-01,"MO","Missouri","Columbia",29984,"29019",579,733,1021,1250,520,1923.819946,2.042,175.112,120585,538,5,2494,3643,972617764.5
2015-11-01,"MO","Missouri","Columbia",29984,"29019",576,729,1016,1244,517,2104.050049,2.187,175.214,120771,531,5,2486,3567,945478780
2015-12-01,"MO","Missouri","Columbia",29984,"29019",577,730,1017,1245,518,2102.629883,2.155,175.191,120957,524,6,2477,3491,918339795.5
2016-01-01,"MO","Missouri","Columbia",29984,"29019",580,734,1023,1253,521,2012.660034,2.245,175.105,121143,517,6,2469,3415,891200811
2016-02-01,"MO","Missouri","Columbia",29984,"29019",584,739,1029,1261,524,1939.380005,1.966,175.343,121263,525,6,2499,3514,926565063
2016-03-01,"MO","Missouri","Columbia",29984,"29019",587,742,1035,1267,527,1978.349976,1.834,176.659,121383,532,6,2528,3613,961929315
2016-04-01,"MO","Missouri","Columbia",29984,"29019",583,738,1028,1259,523,2072.780029,1.792,178.55,121504,540,7,2558,3673,963097658.666667
2016-05-01,"MO","Missouri","Columbia",29984,"29019",581,735,1024,1254,521,2081.429932,1.865,180.404,121624,548,7,2588,3733,964266002.333333
2016-06-01,"MO","Missouri","Columbia",29984,"29019",578,731,1019,1248,519,2099.330078,1.846,181.991,121744,556,7,2618,3793,965434346
2016-07-01,"MO","Missouri","Columbia",29984,"29019",575,728,1015,1242,517,2102.949951,1.456,183.11,121864,564,8,2648,3791,991724582.333333
2016-08-01,"MO","Missouri","Columbia",29984,"29019",574,726,1012,1239,515,2170.840088,1.496,183.761,121984,571,8,2677,3789,1018014818.66667
2016-09-01,"MO","Missouri","Columbia",29984,"29019",573,726,1011,1239,515,2170.860107,1.57,184.059,122104,579,8,2707,3787,1044305055
2016-10-01,"MO","Missouri","Columbia",29984,"29019",574,727,1013,1240,515,2161.199951,1.622,184.141,122224,587,8,2737,3766.25,1030396282.25
2016-11-01,"MO","Missouri","Columbia",29984,"29019",574,727,1013,1241,516,2111.719971,1.82,184.363,122345,594,8,2766,3745.5,1016487509.5
2016-12-01,"MO","Missouri","Columbia",29984,"29019",573,726,1011,1238,515,2191.080078,2.441,184.541,122465,602,9,2796,3724.75,1002578736.75
2017-01-01,"MO","Missouri","Columbia",29984,"29019",573,725,1011,1237,514,2257.830078,2.45,184.795,122585,610,9,2826,3704,988669964
2014-01-01,"SC","South Carolina","Columbia",35417,"45079",767,886,1172,1460,608,1831.97998,2.985,159.391,134124,1004,8,5416,3742,2334683495
2014-02-01,"SC","South Carolina","Columbia",35417,"45079",766,885,1170,1458,607,1741.890015,2.581,159.904,133988,1008,8,5402,3708,2318527469.5
2014-03-01,"SC","South Carolina","Columbia",35417,"45079",765,883,1168,1455,606,1845.72998,2.607,161.222,133852,1013,9,5389,3674,2302371444
2014-04-01,"SC","South Carolina","Columbia",35417,"45079",764,882,1167,1454,605,1885.52002,2.759,162.999,133717,1018,9,5375,3660.66666666667,2278725663.66667
2014-05-01,"SC","South Carolina","Columbia",35417,"45079",764,883,1167,1454,605,1883.680054,2.606,164.71,133581,1022,9,5361,3647.33333333333,2255079883.33333
2014-06-01,"SC","South Carolina","Columbia",35417,"45079",766,885,1170,1458,607,1924.969971,2.534,166.236,133445,1026,10,5348,3634,2231434103
2014-07-01,"SC","South Carolina","Columbia",35417,"45079",772,891,1179,1469,611,1973.319946,2.563,167.156,133310,1031,10,5334,3715.66666666667,2304975629.66667
2014-08-01,"SC","South Carolina","Columbia",35417,"45079",778,898,1188,1480,616,1925.150024,2.505,167.47,133174,1036,10,5320,3797.33333333333,2378517156.33333
2014-09-01,"SC","South Carolina","Columbia",35417,"45079",782,903,1194,1488,619,2002.280029,2.419,167.264,133038,1040,11,5307,3879,2452058683
2014-10-01,"SC","South Carolina","Columbia",35417,"45079",783,904,1196,1490,620,1946.160034,2.403,166.934,132902,1044,11,5293,3866,2437134082.25
2014-11-01,"SC","South Carolina","Columbia",35417,"45079",784,905,1197,1492,621,2017.810059,2.348,166.685,132766,1049,11,5279,3853,2422209481.5
2014-12-01,"SC","South Carolina","Columbia",35417,"45079",786,908,1200,1496,622,2053.439941,2.218,166.495,132631,1054,12,5266,3840,2407284880.75
2015-01-01,"SC","South Carolina","Columbia",35417,"45079",786,908,1201,1496,623,2058.199951,2.123,166.297,132495,1058,12,5252,3827,2392360280
2015-02-01,"SC","South Carolina","Columbia",35417,"45079",788,910,1203,1499,624,2020.849976,1.673,166.688,132661,1063,12,5261,3699.5,2330972962.5
2015-03-01,"SC","South Carolina","Columbia",35417,"45079",790,912,1206,1503,625,2117.389893,2.084,168.142,132827,1068,12,5270,3572,2269585645
2015-04-01,"SC","South Carolina","Columbia",35417,"45079",791,913,1208,1505,626,2059.689941,1.868,170.012,132994,1072,12,5278,3567.66666666667,2257487069.33333
2015-05-01,"SC","South Carolina","Columbia",35417,"45079",790,912,1206,1503,625,2108.290039,2.117,171.887,133160,1077,11,5287,3563.33333333333,2245388493.66667
2015-06-01,"SC","South Carolina","Columbia",35417,"45079",790,913,1207,1504,626,2111.72998,2.192,173.488,133326,1082,11,5296,3559,2233289918
2015-07-01,"SC","South Carolina","Columbia",35417,"45079",796,920,1216,1515,631,2077.419922,2.418,174.535,133492,1087,11,5304,3735.66666666667,2362064020.33333
2015-08-01,"SC","South Carolina","Columbia",35417,"45079",795,918,1214,1513,629,2098.040039,2.15,174.983,133658,1092,11,5313,3912.33333333333,2490838122.66667
2015-09-01,"SC","South Carolina","Columbia",35417,"45079",786,907,1200,1495,622,1913.849976,2.172,175.099,133824,1097,11,5322,4089,2619612225
2015-10-01,"SC","South Carolina","Columbia",35417,"45079",776,896,1185,1477,615,1923.819946,2.042,175.112,133990,1102,10,5331,4028.5,2579405440.25
2015-11-01,"SC","South Carolina","Columbia",35417,"45079",779,899,1189,1482,617,2104.050049,2.187,175.214,134157,1106,10,5340,3968,2539198655.5
2015-12-01,"SC","South Carolina","Columbia",35417,"45079",791,914,1209,1506,627,2102.629883,2.155,175.191,134323,1111,10,5348,3907.5,2498991870.75
2016-01-01,"SC","South Carolina","Columbia",35417,"45079",782,904,1195,1489,620,2012.660034,2.245,175.105,134489,1116,10,5357,3847,2458785086
2016-02-01,"SC","South Carolina","Columbia",35417,"45079",773,893,1181,1471,612,1939.380005,1.966,175.343,134528,1106,10,5360,3828,2454904278
2016-03-01,"SC","South Carolina","Columbia",35417,"45079",766,884,1169,1457,606,1978.349976,1.834,176.659,134567,1095,10,5362,3809,2451023470
2016-04-01,"SC","South Carolina","Columbia",35417,"45079",790,913,1207,1504,626,2072.780029,1.792,178.55,134606,1085,10,5365,3857.66666666667,2466087854.33333
2016-05-01,"SC","South Carolina","Columbia",35417,"45079",811,937,1238,1543,642,2081.429932,1.865,180.404,134645,1074,10,5368,3906.33333333333,2481152238.66667
2016-06-01,"SC","South Carolina","Columbia",35417,"45079",818,944,1249,1556,648,2099.330078,1.846,181.991,134684,1064,10,5370,3955,2496216623
2016-07-01,"SC","South Carolina","Columbia",35417,"45079",815,942,1245,1552,646,2102.949951,1.456,183.11,134723,1054,10,5373,3955.66666666667,2519481674
2016-08-01,"SC","South Carolina","Columbia",35417,"45079",809,934,1235,1539,641,2170.840088,1.496,183.761,134762,1043,10,5376,3956.33333333333,2542746725
2016-09-01,"SC","South Carolina","Columbia",35417,"45079",804,929,1228,1530,637,2170.860107,1.57,184.059,134801,1033,10,5378,3957,2566011776
2016-10-01,"SC","South Carolina","Columbia",35417,"45079",799,923,1221,1521,633,2161.199951,1.622,184.141,134840,1022,10,5381,4015.25,2594941822.25
2016-11-01,"SC","South Carolina","Columbia",35417,"45079",794,917,1213,1511,629,2111.719971,1.82,184.363,134879,1012,10,5384,4073.5,2623871868.5
2016-12-01,"SC","South Carolina","Columbia",35417,"45079",791,913,1208,1505,626,2191.080078,2.441,184.541,134918,1001,10,5386,4131.75,2652801914.75
2017-01-01,"SC","South Carolina","Columbia",35417,"45079",793,916,1211,1509,628,2257.830078,2.45,184.795,134957,991,10,5389,4190,2681731961
2014-01-01,"GA","Georgia","Columbus",22948,"13215",631,756,1052,1331,588,1831.97998,2.985,159.391,206714,1101,22,8495,3579,897328501
2014-02-01,"GA","Georgia","Columbus",22948,"13215",630,754,1050,1329,588,1741.890015,2.581,159.904,206469,1104,22,8427,3460,870028974.5
2014-03-01,"GA","Georgia","Columbus",22948,"13215",630,755,1051,1330,588,1845.72998,2.607,161.222,206225,1106,22,8359,3341,842729448
2014-04-01,"GA","Georgia","Columbus",22948,"13215",631,756,1053,1333,589,1885.52002,2.759,162.999,205980,1109,21,8291,3328.66666666667,835078697.666667
2014-05-01,"GA","Georgia","Columbus",22948,"13215",633,758,1056,1336,591,1883.680054,2.606,164.71,205735,1111,21,8223,3316.33333333333,827427947.333333
2014-06-01,"GA","Georgia","Columbus",22948,"13215",635,761,1060,1341,593,1924.969971,2.534,166.236,205491,1114,21,8155,3304,819777197
2014-07-01,"GA","Georgia","Columbus",22948,"13215",637,763,1062,1345,594,1973.319946,2.563,167.156,205246,1116,20,8086,3405.33333333333,853884059
2014-08-01,"GA","Georgia","Columbus",22948,"13215",639,765,1066,1349,596,1925.150024,2.505,167.47,205001,1119,20,8018,3506.66666666667,887990921
2014-09-01,"GA","Georgia","Columbus",22948,"13215",639,765,1065,1348,596,2002.280029,2.419,167.264,204757,1122,20,7950,3608,922097783
2014-10-01,"GA","Georgia","Columbus",22948,"13215",640,767,1068,1351,597,1946.160034,2.403,166.934,204512,1124,20,7882,3640,923343164.5
2014-11-01,"GA","Georgia","Columbus",22948,"13215",641,768,1070,1354,598,2017.810059,2.348,166.685,204267,1127,20,7814,3672,924588546
2014-12-01,"GA","Georgia","Columbus",22948,"13215",641,768,1070,1354,598,2053.439941,2.218,166.495,204023,1129,19,7746,3704,925833927.5
2015-01-01,"GA","Georgia","Columbus",22948,"13215",640,766,1067,1351,597,2058.199951,2.123,166.297,203778,1132,19,7678,3736,927079309
2015-02-01,"GA","Georgia","Columbus",22948,"13215",638,765,1065,1348,596,2020.849976,1.673,166.688,203658,1139,19,7580,3495,870531620
2015-03-01,"GA","Georgia","Columbus",22948,"13215",638,764,1064,1347,595,2117.389893,2.084,168.142,203538,1146,20,7482,3254,813983931
2015-04-01,"GA","Georgia","Columbus",22948,"13215",638,764,1064,1347,595,2059.689941,1.868,170.012,203418,1154,20,7384,3309.66666666667,825060296.333333
2015-05-01,"GA","Georgia","Columbus",22948,"13215",638,764,1064,1346,595,2108.290039,2.117,171.887,203298,1161,21,7285,3365.33333333333,836136661.666667
2015-06-01,"GA","Georgia","Columbus",22948,"13215",637,763,1062,1344,594,2111.72998,2.192,173.488,203178,1168,21,7187,3421,847213027
2015-07-01,"GA","Georgia","Columbus",22948,"13215",637,763,1062,1344,594,2077.419922,2.418,174.535,203058,1175,22,7089,3547,895031228.333333
2015-08-01,"GA","Georgia","Columbus",22948,"13215",636,762,1060,1342,593,2098.040039,2.15,174.983,202938,1182,22,6991,3673,942849429.666667
2015-09-01,"GA","Georgia","Columbus",22948,"13215",635,761,1060,1341,593,1913.849976,2.172,175.099,202818,1189,22,6893,3799,990667631
2015-10-01,"GA","Georgia","Columbus",22948,"13215",635,760,1059,1340,592,1923.819946,2.042,175.112,202698,1196,23,6794,3798,980077962.25
2015-11-01,"GA","Georgia","Columbus",22948,"13215",635,761,1060,1341,593,2104.050049,2.187,175.214,202578,1204,23,6696,3797,969488293.5
2015-12-01,"GA","Georgia","Columbus",22948,"13215",636,762,1061,1342,593,2102.629883,2.155,175.191,202458,1211,24,6598,3796,958898624.75
2016-01-01,"GA","Georgia","Columbus",22948,"13215",634,760,1058,1339,592,2012.660034,2.245,175.105,202338,1218,24,6500,3795,948308956
2016-02-01,"GA","Georgia","Columbus",22948,"13215",633,758,1056,1336,590,1939.380005,1.966,175.343,202046,1225,25,6457,3638.5,908222910
2016-03-01,"GA","Georgia","Columbus",22948,"13215",632,757,1054,1334,590,1978.349976,1.834,176.659,201754,1232,26,6414,3482,868136864
2016-04-01,"GA","Georgia","Columbus",22948,"13215",633,758,1055,1336,590,2072.780029,1.792,178.55,201462,1239,27,6371,3553.66666666667,878550266.333333
2016-05-01,"GA","Georgia","Columbus",22948,"13215",635,760,1059,1340,592,2081.429932,1.865,180.404,201169,1246,28,6328,3625.33333333333,888963668.666667
2016-06-01,"GA","Georgia","Columbus",22948,"13215",635,761,1059,1341,593,2099.330078,1.846,181.991,200877,1253,29,6285,3697,899377071
2016-07-01,"GA","Georgia","Columbus",22948,"13215",635,760,1059,1340,592,2102.949951,1.456,183.11,200585,1260,30,6242,3737,918727560.333333
2016-08-01,"GA","Georgia","Columbus",22948,"13215",632,758,1055,1335,590,2170.840088,1.496,183.761,200293,1268,30,6200,3777,938078049.666667
2016-09-01,"GA","Georgia","Columbus",22948,"13215",631,756,1052,1332,589,2170.860107,1.57,184.059,200001,1275,31,6157,3817,957428539
2016-10-01,"GA","Georgia","Columbus",22948,"13215",630,754,1051,1330,588,2161.199951,1.622,184.141,199708,1282,32,6114,3875.5,969096010
2016-11-01,"GA","Georgia","Columbus",22948,"13215",630,754,1050,1329,587,2111.719971,1.82,184.363,199416,1289,33,6071,3934,980763481
2016-12-01,"GA","Georgia","Columbus",22948,"13215",629,754,1050,1328,587,2191.080078,2.441,184.541,199124,1296,34,6028,3992.5,992430952
2017-01-01,"GA","Georgia","Columbus",22948,"13215",630,755,1051,1330,588,2257.830078,2.45,184.795,198832,1303,35,5985,4051,1004098423
2014-01-01,"OH","Ohio","Columbus",28904,"39049",671,864,1112,1294,567,1831.97998,2.985,159.391,830811,4563,83,23328,4560,9224653307
2014-02-01,"OH","Ohio","Columbus",28904,"39049",671,865,1113,1295,568,1741.890015,2.581,159.904,832222,4569,82,23302,4391.5,8984885602
2014-03-01,"OH","Ohio","Columbus",28904,"39049",672,866,1115,1297,569,1845.72998,2.607,161.222,833633,4574,82,23277,4223,8745117897
2014-04-01,"OH","Ohio","Columbus",28904,"39049",674,869,1118,1301,570,1885.52002,2.759,162.999,835044,4580,82,23251,4234.33333333333,8747548026.66667
2014-05-01,"OH","Ohio","Columbus",28904,"39049",676,871,1121,1305,572,1883.680054,2.606,164.71,836456,4586,81,23226,4245.66666666667,8749978156.33333
